date,usage_kw,time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2022-05-30,280800.0,2022-05-30,22.4,15.6,30.6,0.0,242.0,15.5,1016.3
2022-05-31,286120.8,2022-05-31,20.8,12.8,28.3,0.0,63.0,18.0,1014.8
2022-06-01,280742.4,2022-06-01,13.6,12.2,16.1,2.3,85.0,12.2,1015.4
2022-06-02,288136.8,2022-06-02,14.4,12.2,17.2,2.5,78.0,12.2,1008.9
2022-06-03,286819.2,2022-06-03,13.5,11.7,16.7,0.3,60.0,12.2,1009.3
2022-06-04,290491.2,2022-06-04,15.3,12.2,22.8,0.0,107.0,15.5,1011.0
2022-06-05,289476.0,2022-06-05,19.0,13.3,25.0,0.0,289.0,16.2,1013.8
2022-06-06,287028.0,2022-06-06,19.1,14.4,23.9,0.0,112.0,13.7,1016.5
2022-06-07,298987.2,2022-06-07,21.3,16.1,27.8,0.0,204.0,23.0,1017.1
2022-06-08,297475.2,2022-06-08,21.4,17.2,27.2,5.8,232.0,17.6,1011.3
2022-06-09,298022.4,2022-06-09,21.7,16.1,28.9,21.6,247.0,19.4,1004.0
2022-06-10,299419.2,2022-06-10,20.9,15.0,25.6,0.0,270.0,18.4,1007.9
2022-06-11,302112.0,2022-06-11,21.6,17.8,26.1,0.0,258.0,14.0,1012.5
2022-06-12,294818.4,2022-06-12,21.0,15.6,25.6,0.0,197.0,15.8,1014.9
2022-06-13,307116.0,2022-06-13,21.9,18.3,29.4,2.3,239.0,13.7,1011.3
2022-06-14,313128.0,2022-06-14,23.0,17.8,27.8,0.0,322.0,16.2,1011.8
2022-06-15,307857.6,2022-06-15,19.9,15.0,21.7,0.0,77.0,14.0,1019.3
2022-06-16,297100.8,2022-06-16,18.7,14.4,23.3,0.0,191.0,19.8,1019.4
2022-06-17,309412.8,2022-06-17,22.9,19.4,30.0,0.0,235.0,23.0,1004.2
2022-06-18,297237.6,2022-06-18,21.0,12.8,22.8,0.0,297.0,26.6,1002.7
2022-06-19,286041.6,2022-06-19,13.7,10.6,17.2,7.9,330.0,17.6,1010.8
2022-06-20,287596.8,2022-06-20,16.8,11.1,26.1,0.0,51.0,14.4,1017.1
2022-06-21,302227.2,2022-06-21,16.9,11.7,21.7,0.0,103.0,15.5,1020.8
2022-06-22,302018.4,2022-06-22,16.9,13.9,19.4,0.0,98.0,19.1,1019.4
2022-06-23,304423.2,2022-06-23,17.0,14.4,21.7,0.0,97.0,15.8,1016.8
2022-06-24,319521.6,2022-06-24,19.1,15.0,25.6,0.0,143.0,11.5,1015.5
2022-06-25,330242.4,2022-06-25,23.7,19.4,28.9,0.0,152.0,12.2,1018.3
2022-06-26,325612.8,2022-06-26,25.3,20.0,32.2,0.0,173.0,17.6,1017.7
2022-06-27,321818.4,2022-06-27,22.7,19.4,25.0,16.5,212.0,20.9,1013.3
2022-06-28,322012.8,2022-06-28,21.1,16.7,24.4,0.0,42.0,14.4,1018.7
2022-06-29,326167.2,2022-06-29,21.5,17.2,28.3,0.0,166.0,11.9,1021.7
2022-06-30,309441.6,2022-06-30,22.9,19.4,28.3,0.0,290.0,16.6,1020.5
2022-07-01,327355.2,2022-07-01,25.1,18.9,33.3,0.0,215.0,20.9,1015.3
2022-07-02,326793.6,2022-07-02,25.8,21.7,30.6,4.8,233.0,18.7,1011.4
2022-07-03,313423.2,2022-07-03,24.8,21.7,30.0,0.0,279.0,13.7,1014.3
2022-07-04,311738.4,2022-07-04,24.7,18.9,29.4,0.0,297.0,13.0,1018.5
2022-07-05,321372.0,2022-07-05,22.9,18.9,26.7,1.0,191.0,15.1,1016.1
2022-07-06,320486.4,2022-07-06,23.8,19.4,28.9,0.3,269.0,20.5,1009.2
2022-07-07,317548.8,2022-07-07,21.8,18.3,26.1,0.0,98.0,15.5,1016.4
2022-07-08,319413.6,2022-07-08,22.9,16.7,30.0,0.0,222.0,16.9,1014.4
2022-07-09,320392.8,2022-07-09,22.7,17.8,25.0,0.0,57.0,15.5,1016.8
2022-07-10,309952.8,2022-07-10,20.4,16.1,23.9,0.0,86.0,17.6,1017.9
2022-07-11,310449.6,2022-07-11,23.2,17.2,30.6,0.0,218.0,22.7,1012.5
2022-07-12,320277.6,2022-07-12,24.4,19.4,31.7,0.3,209.0,27.0,1006.7
2022-07-13,319039.2,2022-07-13,25.1,19.4,30.6,0.0,35.0,13.7,1010.4
2022-07-14,323589.6,2022-07-14,21.9,18.3,25.6,4.1,51.0,12.2,1014.4
2022-07-15,326397.6,2022-07-15,23.1,18.9,26.7,0.0,146.0,16.9,1019.6
2022-07-16,328010.4,2022-07-16,23.9,17.8,29.4,0.0,203.0,14.4,1019.1
2022-07-17,324612.0,2022-07-17,24.7,19.4,30.0,0.0,202.0,16.2,1016.0
2022-07-18,327952.8,2022-07-18,24.2,20.0,27.8,3.8,193.0,17.6,1012.8
2022-07-19,331351.2,2022-07-19,27.2,22.8,33.9,0.5,252.0,23.4,1003.8
2022-07-20,332632.8,2022-07-20,28.9,24.4,33.3,0.0,226.0,14.8,1006.0
2022-07-21,350294.4,2022-07-21,28.3,21.7,34.4,0.0,189.0,20.5,1004.4
2022-07-22,358776.0,2022-07-22,28.7,22.8,34.4,0.0,243.0,15.5,1009.6
2022-07-23,361900.8,2022-07-23,28.9,24.4,34.4,0.0,207.0,13.7,1014.1
2022-07-24,360302.4,2022-07-24,30.6,22.2,37.8,0.0,215.0,21.2,1013.3
2022-07-25,364701.6,2022-07-25,29.2,25.0,32.2,0.0,226.0,21.6,1009.7
2022-07-26,350704.8,2022-07-26,25.6,21.7,28.9,0.0,283.0,15.5,1013.7
2022-07-27,343288.8,2022-07-27,23.3,18.9,28.3,0.0,18.0,13.0,1012.8
2022-07-28,343922.4,2022-07-28,24.2,18.9,31.7,1.0,196.0,16.9,1010.2
2022-07-29,339782.4,2022-07-29,27.6,22.8,33.3,0.0,246.0,16.9,1010.1
2022-07-30,337680.0,2022-07-30,27.4,22.8,31.1,0.0,297.0,16.9,1014.3
2022-07-31,337312.8,2022-07-31,25.1,20.6,29.4,0.0,286.0,15.1,1019.6
2022-08-01,334137.6,2022-08-01,25.1,20.6,29.4,0.3,186.0,15.8,1013.9
2022-08-02,339645.6,2022-08-02,25.3,20.6,34.4,0.0,233.0,16.9,1008.5
2022-08-03,337723.2,2022-08-03,25.5,20.0,27.2,0.0,51.0,17.3,1014.5
2022-08-04,331466.4,2022-08-04,27.4,20.0,36.7,0.0,208.0,16.9,1016.3
2022-08-05,347328.0,2022-08-05,27.4,22.8,35.0,2.0,204.0,10.4,1018.7
2022-08-06,349783.2,2022-08-06,28.1,22.8,36.1,0.0,193.0,15.5,1021.1
2022-08-07,349200.0,2022-08-07,29.8,25.0,36.7,0.8,232.0,24.5,1018.1
2022-08-08,331128.0,2022-08-08,29.7,25.6,36.7,0.0,227.0,23.8,1013.3
2022-08-09,334980.0,2022-08-09,29.7,18.9,36.7,3.6,252.0,19.1,1011.2
2022-08-10,336542.4,2022-08-10,20.6,18.3,22.2,0.0,65.0,14.4,1017.2
2022-08-11,328384.8,2022-08-11,20.8,18.9,25.6,0.0,127.0,12.2,1012.6
2022-08-12,338961.6,2022-08-12,22.6,19.4,26.7,0.0,12.0,16.2,1014.5
2022-08-13,339811.2,2022-08-13,20.1,17.2,22.8,0.0,31.0,11.9,1018.0
2022-08-14,335635.2,2022-08-14,21.2,17.2,26.7,0.0,215.0,15.5,1017.1
2022-08-15,323445.6,2022-08-15,21.6,17.2,25.0,0.0,69.0,11.5,1016.6
2022-08-16,321552.0,2022-08-16,21.2,17.8,25.0,0.0,33.0,15.8,1017.4
2022-08-17,325015.2,2022-08-17,21.3,18.9,26.1,0.3,355.0,19.8,1014.0
2022-08-18,318621.6,2022-08-18,22.8,18.9,28.9,0.0,277.0,24.5,1009.2
2022-08-19,328399.2,2022-08-19,26.5,20.6,33.3,0.0,269.0,16.2,1015.5
2022-08-20,337449.6,2022-08-20,26.3,21.1,32.2,0.0,151.0,13.0,1020.4
2022-08-21,337413.6,2022-08-21,25.7,20.0,31.7,0.0,174.0,14.4,1020.1
2022-08-22,324036.0,2022-08-22,21.1,19.4,22.8,11.2,69.0,10.4,1014.8
2022-08-23,326361.6,2022-08-23,21.2,20.0,23.9,0.5,86.0,9.4,1010.6
2022-08-24,338472.0,2022-08-24,22.2,19.4,27.2,0.0,90.0,9.0,1012.4
2022-08-25,340732.8,2022-08-25,24.6,21.7,30.0,0.0,121.0,12.2,1015.7
2022-08-26,338133.6,2022-08-26,25.3,21.1,32.8,10.4,198.0,15.5,1013.4
2022-08-27,337111.2,2022-08-27,22.1,19.4,25.6,0.0,56.0,15.1,1016.3
2022-08-28,332524.8,2022-08-28,21.5,18.9,24.4,0.0,110.0,15.1,1021.9
2022-08-29,326131.2,2022-08-29,23.8,18.3,31.7,0.0,217.0,18.4,1018.6
2022-08-30,331531.2,2022-08-30,26.4,22.2,32.8,0.0,204.0,21.2,1011.5
2022-08-31,336938.4,2022-08-31,25.1,20.0,30.0,8.4,253.0,16.6,1006.6
2022-09-01,332841.6,2022-09-01,23.2,16.7,26.7,0.0,273.0,18.7,1011.8
2022-09-02,327204.0,2022-09-02,18.3,13.3,20.6,0.0,70.0,14.8,1024.3
2022-09-03,319312.8,2022-09-03,18.9,15.0,23.9,0.0,166.0,16.6,1024.7
2022-09-04,315079.2,2022-09-04,21.9,17.8,28.3,0.0,186.0,14.4,1019.5
2022-09-05,302076.0,2022-09-05,21.2,16.7,22.2,11.2,51.0,13.7,1020.4
2022-09-06,305488.8,2022-09-06,17.8,16.7,18.3,13.5,49.0,16.6,1019.7
2022-09-07,314755.2,2022-09-07,18.6,15.6,22.2,0.0,41.0,17.6,1017.4
2022-09-08,310640.076,2022-09-08,18.2,15.0,21.7,0.0,34.0,14.8,1014.2
2022-09-09,314920.8,2022-09-09,18.5,14.4,23.9,0.0,32.0,9.0,1017.7
2022-09-10,318909.6,2022-09-10,22.3,18.9,26.7,0.0,38.0,10.4,1021.8
2022-09-11,314640.0,2022-09-11,23.1,20.6,26.7,0.0,273.0,11.9,1018.9
2022-09-12,307900.8,2022-09-12,21.4,18.9,24.4,0.0,177.0,11.2,1011.1
2022-09-13,311263.2,2022-09-13,20.6,19.4,23.3,3.8,147.0,11.2,1008.2
2022-09-14,319687.2,2022-09-14,22.0,17.2,26.7,0.0,263.0,20.2,1009.7
2022-09-15,315302.4,2022-09-15,19.6,13.9,22.2,0.0,306.0,23.0,1017.9
2022-09-16,316663.2,2022-09-16,17.1,12.8,22.8,0.0,314.0,16.9,1020.6
2022-09-17,317152.8,2022-09-17,15.9,11.1,18.9,0.0,61.0,15.5,1024.0
2022-09-18,319557.6,2022-09-18,21.1,15.6,28.9,0.3,239.0,22.3,1015.4
2022-09-19,298857.6,2022-09-19,18.4,15.0,22.2,10.7,63.0,15.8,1012.9
2022-09-20,296416.8,2022-09-20,16.2,14.4,16.7,0.3,44.0,10.8,1011.6
2022-09-21,307562.4,2022-09-21,16.4,13.9,20.6,0.0,291.0,12.2,1012.4
2022-09-22,321660.0,2022-09-22,18.2,12.8,21.1,19.0,236.0,19.8,1002.0
2022-09-23,304747.2,2022-09-23,13.2,10.0,16.1,0.0,316.0,30.2,1007.8
2022-09-24,313740.0,2022-09-24,13.6,8.9,20.6,0.0,291.0,22.7,1010.4
2022-09-25,314200.8,2022-09-25,15.7,10.6,21.1,0.0,209.0,14.0,1007.0
2022-09-26,301075.2,2022-09-26,18.9,15.0,23.9,7.4,227.0,19.8,1004.2
2022-09-27,311508.0,2022-09-27,18.5,14.4,23.9,0.0,211.0,18.0,1009.5
2022-09-28,299167.2,2022-09-28,17.2,12.8,22.2,0.0,281.0,16.6,1016.9
2022-09-29,297928.8,2022-09-29,15.1,10.6,18.3,0.0,343.0,16.2,1026.2
2022-09-30,290908.8,2022-09-30,12.3,8.9,15.0,0.0,47.0,11.9,1026.6
2022-10-01,289756.8,2022-10-01,12.6,11.1,14.4,0.5,9.0,13.0,1020.3
2022-10-02,294278.4,2022-10-02,13.2,11.1,14.4,0.0,38.0,36.7,1022.5
2022-10-03,288864.0,2022-10-03,11.9,11.1,13.3,0.0,53.0,31.0,1025.4
2022-10-04,283276.8,2022-10-04,12.6,11.7,14.4,11.7,36.0,28.8,1019.8
2022-10-05,290145.6,2022-10-05,13.2,12.2,15.0,11.2,12.0,21.2,1014.0
2022-10-06,295135.2,2022-10-06,16.5,14.4,21.1,0.0,30.0,12.2,1013.1
2022-10-07,301147.2,2022-10-07,18.5,13.9,25.6,0.0,229.0,16.6,1012.5
2022-10-08,301132.8,2022-10-08,13.9,7.8,16.1,0.3,290.0,18.0,1017.7
2022-10-09,298512.0,2022-10-09,11.4,6.7,16.7,0.0,264.0,17.3,1018.1
2022-10-10,289994.4,2022-10-10,13.3,9.4,19.4,0.8,295.0,9.0,1021.8
2022-10-11,294696.0,2022-10-11,13.5,8.9,18.9,0.0,275.0,10.1,1024.6
2022-10-12,293983.2,2022-10-12,16.4,10.0,23.9,0.0,231.0,13.7,1021.9
2022-10-13,295012.8,2022-10-13,16.2,12.8,19.4,26.2,153.0,19.1,1015.6
2022-10-14,302004.0,2022-10-14,17.8,13.9,20.6,30.2,262.0,15.8,1011.1
2022-10-15,295689.6,2022-10-15,16.0,11.7,21.7,0.0,246.0,11.9,1015.4
2022-10-16,293126.4,2022-10-16,14.4,10.6,20.0,0.0,353.0,7.6,1013.0
2022-10-17,285969.6,2022-10-17,12.9,9.4,15.6,5.8,40.0,9.0,1007.2
2022-10-18,294033.6,2022-10-18,16.6,10.0,20.6,4.6,193.0,14.4,1002.5
2022-10-19,298850.4,2022-10-19,11.2,6.7,13.9,0.0,244.0,18.4,1008.0
2022-10-20,297136.8,2022-10-20,9.9,5.6,15.0,0.0,228.0,23.0,1013.9
2022-10-21,299620.8,2022-10-21,11.5,7.8,16.7,0.0,198.0,13.3,1019.8
2022-10-22,301320.0,2022-10-22,13.7,8.3,20.0,0.0,201.0,11.5,1024.6
2022-10-23,300103.2,2022-10-23,12.6,10.0,14.4,1.8,14.0,11.9,1027.0
2022-10-24,291679.2,2022-10-24,13.1,11.1,15.6,2.5,11.0,11.2,1023.9
2022-10-25,298987.2,2022-10-25,14.8,13.9,16.7,1.3,55.0,9.0,1021.2
2022-10-26,295718.4,2022-10-26,15.8,15.0,18.3,11.9,69.0,9.0,1010.5
2022-10-27,296539.2,2022-10-27,17.0,7.8,20.0,0.0,301.0,22.3,1016.6
2022-10-28,297050.4,2022-10-28,8.8,5.6,11.1,0.0,17.0,13.3,1033.6
2022-10-29,303969.6,2022-10-29,8.6,4.4,12.8,0.0,11.0,9.4,1031.5
2022-10-30,299088.0,2022-10-30,9.9,3.9,17.2,0.0,46.0,6.8,1023.7
2022-10-31,292111.2,2022-10-31,12.8,7.2,20.0,0.0,208.0,14.4,1017.3
2022-11-01,292089.6,2022-11-01,15.9,13.9,18.3,1.0,237.0,12.6,1015.0
2022-11-02,298886.4,2022-11-02,15.8,8.9,20.6,0.0,346.0,11.2,1023.7
2022-11-03,299556.0,2022-11-03,12.2,7.8,16.1,0.0,6.0,10.8,1028.6
2022-11-04,299239.2,2022-11-04,14.9,10.0,22.2,0.0,222.0,19.8,1026.5
2022-11-05,300052.8,2022-11-05,18.3,13.9,25.0,0.0,207.0,18.4,1024.0
2022-11-06,306993.6,2022-11-06,20.8,18.3,24.4,0.0,208.0,25.6,1022.1
2022-11-07,295380.0,2022-11-07,20.7,12.2,24.4,0.0,248.0,23.4,1019.8
2022-11-08,301298.4,2022-11-08,11.6,4.4,12.8,0.0,328.0,22.3,1031.9
2022-11-09,304459.2,2022-11-09,5.9,2.2,8.9,0.0,2.0,13.0,1036.1
2022-11-10,301521.6,2022-11-10,11.6,6.1,20.6,0.0,226.0,24.1,1024.9
2022-11-11,292759.2,2022-11-11,16.3,12.8,21.1,9.7,192.0,18.4,1016.1
2022-11-12,308376.0,2022-11-12,20.4,13.3,24.4,1.8,239.0,24.1,1001.0
2022-11-13,299772.0,2022-11-13,12.1,5.0,13.3,2.5,303.0,16.9,1008.9
2022-11-14,299476.8,2022-11-14,5.2,1.7,6.7,0.0,306.0,18.4,1023.6
2022-11-15,308671.2,2022-11-15,3.1,0.6,6.1,0.0,351.0,10.1,1030.5
2022-11-16,303328.8,2022-11-16,8.0,2.8,13.9,20.1,264.0,24.1,1011.3
2022-11-17,297676.8,2022-11-17,5.4,2.2,7.8,0.0,260.0,23.8,1010.1
2022-11-18,281361.6,2022-11-18,3.7,0.0,7.2,0.0,240.0,19.4,1016.4
2022-11-19,274140.0,2022-11-19,3.1,-0.5,6.7,0.0,232.0,18.4,1019.6
2022-11-20,273722.4,2022-11-20,1.6,-1.6,4.4,0.0,264.0,25.9,1016.0
2022-11-21,272664.0,2022-11-21,-0.4,-3.8,3.9,0.0,238.0,23.4,1025.9
2022-11-22,282657.6,2022-11-22,4.8,1.7,8.9,0.0,231.0,16.2,1023.7
2022-11-23,277689.6,2022-11-23,6.8,2.2,10.6,0.0,300.0,15.8,1022.3
2022-11-24,262108.8,2022-11-24,3.9,0.0,8.9,0.0,235.0,11.9,1027.3
2022-11-25,266335.2,2022-11-25,7.9,5.0,11.1,0.3,232.0,19.8,1010.4
2022-11-26,263836.8,2022-11-26,7.3,3.9,11.7,0.0,273.0,20.5,1010.8
2022-11-27,261021.6,2022-11-27,8.9,6.1,13.9,16.3,200.0,15.8,1004.6
2022-11-28,262692.0,2022-11-28,11.2,3.3,14.4,0.0,290.0,25.2,1002.7
2022-11-29,265291.2,2022-11-29,3.8,0.6,6.1,0.0,353.0,10.8,1024.4
2022-11-30,262540.8,2022-11-30,8.2,3.9,15.0,16.8,173.0,23.0,1014.3
2022-12-01,272196.0,2022-12-01,5.9,2.2,6.1,0.0,275.0,25.9,1018.0
2022-12-02,278632.8,2022-12-02,3.8,0.6,7.2,0.0,231.0,13.7,1031.9
2022-12-03,278935.2,2022-12-03,9.0,3.9,15.0,4.1,202.0,27.0,1018.4
2022-12-04,279662.4,2022-12-04,5.9,0.0,6.1,0.0,296.0,14.4,1020.2
2022-12-05,266284.8,2022-12-05,3.8,-1.6,9.4,0.0,186.0,14.8,1025.7
2022-12-06,268696.8,2022-12-06,7.7,4.4,12.8,2.3,126.0,10.4,1029.7
2022-12-07,275292.0,2022-12-07,10.9,8.9,15.0,21.6,168.0,16.6,1022.0
2022-12-08,285854.4,2022-12-08,11.4,2.8,14.4,0.0,325.0,23.4,1020.3
2022-12-09,275925.6,2022-12-09,4.1,0.6,8.3,0.0,338.0,22.3,1023.8
2022-12-10,275875.2,2022-12-10,0.8,-0.5,2.2,0.0,1.0,20.9,1029.7
2022-12-11,287618.4,2022-12-11,-1.2,-3.8,1.1,1.0,0.0,20.9,1026.4
2022-12-12,268682.4,2022-12-12,-2.3,-4.3,1.1,0.0,337.0,18.7,1021.0
2022-12-13,272016.0,2022-12-13,0.2,-3.2,5.0,0.0,299.0,23.0,1020.0
2022-12-14,289562.4,2022-12-14,-0.3,-4.9,2.8,0.0,309.0,29.9,1016.8
2022-12-15,282060.0,2022-12-15,3.0,0.0,6.7,0.8,32.0,23.0,1023.7
2022-12-16,279597.6,2022-12-16,6.2,5.6,7.2,32.5,65.0,39.6,1008.7
2022-12-17,278114.4,2022-12-17,4.5,1.7,6.1,3.8,300.0,24.5,1000.7
2022-12-18,301125.6,2022-12-18,2.9,0.6,5.0,0.0,277.0,20.2,1009.9
2022-12-19,280461.6,2022-12-19,1.7,-0.5,5.6,0.0,285.0,24.1,1017.4
2022-12-20,278942.4,2022-12-20,1.4,-1.0,5.0,0.0,314.0,20.5,1026.1
2022-12-21,280166.4,2022-12-21,0.1,-2.7,3.9,0.0,288.0,9.7,1031.5
2022-12-22,277257.6,2022-12-22,1.7,-2.1,7.2,3.6,71.0,17.6,1030.1
2022-12-23,270734.4,2022-12-23,9.4,-7.1,13.9,16.8,158.0,46.8,993.9
2022-12-24,260452.8,2022-12-24,-7.6,-11.6,-6.6,0.0,235.0,29.9,1003.4
2022-12-25,258861.6,2022-12-25,-7.5,-9.9,-2.7,0.0,236.0,24.1,1010.2
2022-12-26,245721.6,2022-12-26,-3.4,-6.0,1.1,0.0,255.0,18.4,1019.7
2022-12-27,272937.6,2022-12-27,-0.7,-2.1,2.2,0.0,266.0,16.2,1023.2
2022-12-28,285004.8,2022-12-28,0.2,-4.3,6.1,0.0,217.0,13.7,1025.3
2022-12-29,284090.4,2022-12-29,4.9,0.0,12.2,0.0,206.0,12.2,1024.4
2022-12-30,285847.2,2022-12-30,9.1,3.9,17.2,0.0,212.0,14.0,1023.1
2022-12-31,276739.2,2022-12-31,9.6,6.7,12.2,8.9,202.0,14.8,1015.3
2023-01-01,265428.0,2023-01-01,11.4,6.1,12.8,1.0,268.0,21.6,1008.7
2023-01-02,262785.6,2023-01-02,6.5,2.2,11.1,0.0,271.0,12.2,1018.5
2023-01-03,276782.4,2023-01-03,4.9,1.1,7.2,12.2,8.0,7.6,1015.7
2023-01-04,280512.0,2023-01-04,5.2,4.4,7.2,8.1,38.0,8.6,1012.3
2023-01-05,280000.8,2023-01-05,5.6,1.7,7.2,2.3,22.0,24.1,1015.7
2023-01-06,277077.6,2023-01-06,1.6,0.6,2.2,4.8,338.0,13.0,1016.2
2023-01-07,285235.2,2023-01-07,3.0,-0.6,6.7,0.0,287.0,14.8,1018.2
2023-01-08,290404.8,2023-01-08,-0.2,-3.9,3.3,0.0,260.0,15.1,1023.7
2023-01-09,267768.0,2023-01-09,1.4,-2.2,6.1,0.0,255.0,15.5,1012.5
2023-01-10,269488.8,2023-01-10,2.7,-2.2,5.6,0.0,309.0,16.6,1015.1
2023-01-11,283860.0,2023-01-11,-1.7,-5.0,1.7,0.3,2.0,13.3,1025.5
2023-01-12,286207.2,2023-01-12,1.3,-1.1,9.4,6.4,59.0,14.0,1022.2
2023-01-13,280634.4,2023-01-13,11.1,3.9,14.4,9.7,211.0,25.6,1002.2
2023-01-14,281836.8,2023-01-14,2.7,0.6,3.9,1.5,345.0,19.8,1009.1
2023-01-15,282506.4,2023-01-15,0.9,-1.7,2.8,0.5,5.0,31.7,1014.7
2023-01-16,269395.2,2023-01-16,-0.4,-1.1,1.1,2.8,330.0,23.0,1008.5
2023-01-17,271072.8,2023-01-17,3.2,0.0,10.0,0.3,262.0,15.1,1002.9
2023-01-18,279093.6,2023-01-18,7.3,4.4,11.1,0.8,271.0,18.7,1004.9
2023-01-19,285357.6,2023-01-19,4.3,1.7,5.6,14.5,5.0,14.4,1013.3
2023-01-20,288892.8,2023-01-20,1.7,-0.6,3.3,12.4,348.0,16.2,1004.8
2023-01-21,298036.8,2023-01-21,-0.4,-1.7,0.6,0.0,323.0,13.3,1019.2
2023-01-22,287179.2,2023-01-22,-0.6,-2.2,2.8,6.1,219.0,12.2,1020.5
2023-01-23,275126.4,2023-01-23,1.6,-0.6,2.2,22.1,342.0,25.6,1001.9
2023-01-24,276120.0,2023-01-24,1.0,-1.1,3.9,0.0,259.0,23.0,1015.8
2023-01-25,283644.0,2023-01-25,1.8,0.6,6.1,7.9,154.0,15.1,1022.7
2023-01-26,287258.4,2023-01-26,7.2,1.7,12.8,18.3,245.0,28.8,999.2
2023-01-27,282340.8,2023-01-27,2.4,-1.1,5.6,0.0,258.0,13.7,1017.9
2023-01-28,284047.2,2023-01-28,3.8,-1.1,10.0,0.0,226.0,18.7,1022.5
2023-01-29,280216.8,2023-01-29,6.1,1.1,10.6,0.0,193.0,13.7,1022.9
2023-01-30,274046.4,2023-01-30,6.4,2.2,7.8,0.0,271.0,11.2,1019.6
2023-01-31,278280.0,2023-01-31,2.3,-5.0,5.0,1.0,340.0,16.9,1021.9
2023-02-01,277826.4,2023-02-01,-3.6,-6.1,-1.1,0.0,344.0,12.2,1024.5
2023-02-02,274543.2,2023-02-02,-1.2,-4.4,3.3,0.0,238.0,19.8,1017.8
2023-02-03,302054.4,2023-02-03,-3.9,-22.2,0.6,0.0,284.0,35.3,1011.7
2023-02-04,316123.2,2023-02-04,-17.8,-23.3,-7.8,0.0,270.0,25.6,1031.9
2023-02-05,297957.6,2023-02-05,-1.1,-7.8,10.6,0.0,216.0,21.2,1020.3
2023-02-06,307569.6,2023-02-06,4.9,0.0,9.4,0.0,328.0,16.9,1016.7
2023-02-07,310795.2,2023-02-07,-0.7,-4.4,1.1,1.0,55.0,16.9,1025.5
2023-02-08,299174.4,2023-02-08,4.4,1.1,9.4,0.0,261.0,19.8,1019.5
2023-02-09,300549.6,2023-02-09,4.8,0.0,8.3,0.0,118.0,10.1,1022.1
2023-02-10,298828.8,2023-02-10,8.4,2.8,15.6,0.0,301.0,20.5,1008.0
2023-02-11,301708.8,2023-02-11,5.1,0.0,6.7,0.0,287.0,20.5,1020.2
2023-02-12,294818.4,2023-02-12,3.9,-0.6,10.0,0.0,215.0,11.5,1017.3
2023-02-13,292672.8,2023-02-13,4.8,2.8,6.7,0.0,39.0,18.0,1003.9
2023-02-14,298310.4,2023-02-14,5.8,1.7,11.1,0.0,287.0,14.8,1013.9
2023-02-15,299685.6,2023-02-15,6.3,0.6,13.9,0.0,189.0,19.8,1016.5
2023-02-16,303228.0,2023-02-16,13.0,7.8,16.7,0.3,247.0,13.7,1012.8
2023-02-17,301168.8,2023-02-17,10.4,-3.3,15.6,1.8,275.0,20.5,1003.4
2023-02-18,283500.0,2023-02-18,-0.9,-5.0,5.0,0.0,272.0,19.8,1022.6
2023-02-19,283716.0,2023-02-19,3.4,0.6,8.3,0.0,200.0,15.8,1024.2
2023-02-20,275853.6,2023-02-20,9.9,6.7,16.1,0.0,249.0,17.3,1005.6
2023-02-21,274658.4,2023-02-21,5.0,0.6,7.8,3.8,44.0,14.8,1005.2
2023-02-22,286466.4,2023-02-22,4.4,0.6,6.7,6.6,278.0,15.5,1017.9
2023-02-23,285703.2,2023-02-23,0.5,-3.3,1.1,13.5,21.0,24.5,1015.6
2023-02-24,296632.8,2023-02-24,-0.9,-7.7,3.3,0.3,310.0,23.4,1020.9
2023-02-25,313984.8,2023-02-25,-7.9,-10.6,-6.7,0.3,313.0,11.9,1029.5
2023-02-26,307339.2,2023-02-26,-4.2,-7.8,3.9,0.0,268.0,11.9,1012.6
2023-02-27,297388.8,2023-02-27,-1.7,-2.8,-0.6,0.0,46.0,18.7,1014.9
2023-02-28,283161.6,2023-02-28,0.6,-1.7,2.2,7.1,86.0,23.8,1010.7
2023-03-01,283852.8,2023-03-01,2.4,0.6,5.6,0.0,12.0,14.0,1019.1
